Time,State,Servo Percentage,Apogee Prediction,Altitude Filtered,Acceleration Filtered,Velocity Filtered,Altitude,Acceleration X,Acceleration Y,Acceleration Z,Magnetic X,Magnetic Y,Magnetic Z,Gyro X,Gyro Y,Gyro Z,Temperature
1731.5503952503204,State.GROUND,0.0,5653,5.735629100490619,-0.14289434657790107,-4.385684552308834,5.182711547824934,-1.4435696,3.5761156,-0.09619320000000187,-33.1875,-487.6875,-460.0,0.001090830782496456,0.004363323129985824,-0.001090830782496456,66.25473518599756
1731.5755460262299,State.GROUND,0.0,5653,6.123054714813486,-0.1950816110463701,-3.9095993283897568,6.418481578104845,-1.5419948,3.6417324000000004,-0.22742679999999638,-33.1875,-487.6875,-460.0,0.002181661564992912,-0.001090830782496456,-0.00545415391248228,66.23910870333202
1731.6005845069885,State.GROUND,0.0,5653,6.470813638990233,-0.21502171978252327,-3.486144318932822,6.735420370582988,-1.6076116,3.5761156,-0.22742679999999638,-32.875,-487.0,-460.125,0.002181661564992912,0.001090830782496456,0.0,66.24692194759845
1731.6255102157593,State.GROUND,0.0,5653,6.604031032202022,-0.22266321307301995,-3.277527780730037,6.735420370582988,-1.6732284,3.5761156,-0.22742679999999638,-32.875,-487.0,-460.125,0.004363323129985824,0.003272492347489368,-0.001090830782496456,66.26254841852933
1731.6507370471954,State.GROUND,0.0,5653,5.873713730268,-0.22568137054004636,-3.910908448227281,5.488990902007553,-1.6076116,3.5761156,-0.22742679999999638,-32.125,-487.75,-460.125,0.002181661564992912,0.001090830782496456,0.001090830782496456,66.23910870333202
1731.6759021282196,State.GROUND,0.0,5653,5.985397454207285,-0.22673450503377818,-3.704907626827858,6.112200106463553,-1.5419948,3.7401576000000003,-0.22742679999999638,-32.125,-487.75,-460.125,0.003272492347489368,0.001090830782496456,-0.001090830782496456,66.24692194759845
1731.7020752429962,State.GROUND,0.0,5653,5.254468606125298,-0.14613018850448722,-4.333605868807288,4.876435031639242,-1.6732284,3.5761156,-0.09619320000000187,-32.875,-488.4375,-459.3125,0.002181661564992912,0.002181661564992912,0.0,66.24692194759845
1731.7273247241974,State.GROUND,0.0,5653,5.9442192533444125,-0.19628213145247222,-3.56167793582473,6.418481578104845,-1.7388452,3.6417324000000004,-0.22742679999999638,-32.875,-488.4375,-459.3125,0.002181661564992912,0.0,0.0,66.23910870333202
1731.7524662017822,State.GROUND,0.0,5653,6.208140267153055,-0.21548953344095695,-3.221759279418588,6.418481578104845,-1.6076116,3.7073492000000003,-0.22742679999999638,-34.3125,-488.4375,-459.3125,0.003272492347489368,0.0,0.002181661564992912,66.23910870333202
1731.7778372764587,State.GROUND,0.0,5653,6.70099993164637,-0.18224815993356505,-2.6714285070863655,7.041701121637609,-1.6076116,3.7073492000000003,-0.16180999999999912,-34.3125,-488.4375,-459.3125,0.003272492347489368,-0.002181661564992912,0.001090830782496456,66.25473518599756
1731.8029267787933,State.GROUND,0.0,5653,6.3064007797469674,-0.21020769925952407,-2.9939254651564244,6.112200106463553,-1.5419948,3.7073492000000003,-0.22742679999999638,-32.5,-488.4375,-458.9375,0.001090830782496456,-0.004363323129985824,0.0,66.24692194759845
1731.8281495571136,State.GROUND,0.0,5653,7.329568942043956,-0.2207249704914532,-1.9396530496660407,7.981894079571308,-1.5419948,3.7073492000000003,-0.22742679999999638,-32.5,-488.4375,-458.9375,0.001090830782496456,-0.002181661564992912,-0.002181661564992912,66.23910870333202
1731.8531460762024,State.GROUND,0.0,5653,6.547474485639819,-0.22495108122892163,-2.6566517722515957,6.112200106463553,-1.5419948,3.7073492000000003,-0.22742679999999638,-32.5,-487.375,-459.6875,0.003272492347489368,-0.001090830782496456,0.001090830782496456,66.23910870333202
1731.8784096240997,State.GROUND,0.0,5653,7.230249357308329,-0.22639442901250312,-1.9317506156699364,7.675617607670815,-1.476378,3.7401576000000003,-0.22742679999999638,-32.5,-487.375,-459.6875,0.0,-0.003272492347489368,0.002181661564992912,66.23129545319826
1731.903743505478,State.GROUND,0.0,5653,6.119875166552775,-0.18660004937586996,-2.9637903202468383,5.488990902007553,-1.3779527999999999,3.7401576000000003,-0.16180999999999912,-33.1875,-488.4375,-460.875,0.0,-0.003272492347489368,0.001090830782496456,66.24692194759845
1731.9287374019623,State.GROUND,0.0,5653,5.4977289162360545,-0.21189441492602837,-3.497365954164306,5.172075669513176,-1.3779527999999999,3.8057744,-0.22742679999999638,-33.1875,-488.4375,-460.875,0.0,-0.002181661564992912,0.0,66.25473518599756
