Time,State,Servo Percentage,Apogee Prediction,Altitude Filtered,Acceleration Filtered,Velocity Filtered,Altitude,Acceleration X,Acceleration Y,Acceleration Z,Euler Angle 0,Euler Angle 1,Euler Angle 2,Temperature
1372.5459773540497,State.APOGEE,0,5740.382827545753,2703.6020107595054,-46.060232638099606,-147.06132778344602,2709.082330112651,0.8858268,-29.7572188,-47.1954328,316.25,-3.875,134.0625,70.73075590003282
1372.5658700466156,State.APOGEE,0,5740.382827545753,2703.500657249521,-47.02521113872509,-145.18667074559835,2705.21801905943,-0.49212599999999995,-29.429134800000003,-47.621942,318.1875,-4.625,134.5625,70.73856577058322
1372.5861604213715,State.APOGEE,0,5740.382827545753,2702.0063379487265,-48.16441861597401,-144.72514263786493,2702.8726157852643,1.2139108,-30.0853028,-48.8686612,320.0,-5.4375,135.0625,70.73075590003282
1372.6062231063843,State.APOGEE,0,5740.382827545753,2696.7787011691353,-51.82383149191321,-148.0126765804162,2695.3798890617313,2.8215224,-33.792652000000004,-54.085196800000006,159.6875,-6.25,135.5625,70.72294602361508
1372.6261157989502,State.APOGEE,0,5740.382827545753,2691.197942805891,-47.72663551080435,-151.5524167118469,2689.6300011549224,1.0170604,-26.2139116,-45.1941204,164.0,-7.1875,136.125,70.71513614133
1372.6460688114166,State.APOGEE,0,5740.382827545753,2685.865464841159,-52.548784949173736,-154.80827536627885,2684.484301292823,0.7217848,-33.6614184,-55.528766399999995,168.4375,-8.125,136.6875,70.72294602361508
1372.6659708023071,State.APOGEE,0,5740.382827545753,2676.3552389312654,-47.9632677294124,-162.06733902777574,2672.5325867501206,2.7559055999999997,-26.574804,-45.1285036,172.875,-9.0625,137.3125,70.73075590003282
1372.6860768795013,State.APOGEE,0,5740.382827545753,2680.022234144658,-50.30666622709527,-156.21907408563328,2684.182634557085,-3.7729660000000003,-31.036746400000002,-51.7558004,177.3125,-10.0625,138.0,70.73075590003282
1372.7062964439392,State.APOGEE,0,5740.382827545753,2673.740538919177,-52.21634686707553,-160.3339690246812,2671.851971629192,2.46063,-31.3976388,-53.396220400000004,181.8125,-11.125,138.6875,70.72294602361508
1372.7262859344482,State.APOGEE,0,5740.382827545753,2669.4646043764783,-51.42487351747999,-162.40637641881128,2668.82796025751,-2.1653544,-29.1666676,-50.9355904,186.3125,-12.125,139.4375,70.71513614133
